DATE1,TIMEFRAME,LOW,HIGH,OPEN,CLOSE
2025-03-11 00:00:00.000,After_hack,0.01692558,0.02380996,0.01700898,0.02380996
2025-03-10 00:00:00.000,After_hack,0.01698509,0.01755252,0.0170571,0.01698509
2025-03-09 00:00:00.000,After_hack,0.01704794,0.01757104,0.01718607,0.01708445
2025-03-08 00:00:00.000,After_hack,0.01711814,0.01760038,0.01739449,0.01718558
2025-03-07 00:00:00.000,After_hack,0.01707763,0.01785455,0.01747042,0.01733849
2025-03-06 00:00:00.000,After_hack,0.01719343,0.01784237,0.01730202,0.01749987
2025-03-05 00:00:00.000,After_hack,0.01711105,0.01779237,0.01757742,0.01711105
2025-03-04 00:00:00.000,After_hack,0.01704355,0.01792334,0.01792334,0.01757442
2025-03-03 00:00:00.000,After_hack,0.01685246,0.01828008,0.01798585,0.01788747
2025-03-02 00:00:00.000,After_hack,0.01786907,0.01850521,0.01819279,0.01797304
2025-03-01 00:00:00.000,After_hack,0.0178765,0.01863332,0.0179363,0.01819029
2025-02-28 00:00:00.000,After_hack,0.01792322,0.01859701,0.01859701,0.01793769
2025-02-27 00:00:00.000,After_hack,0.01856669,0.01921448,0.01905629,0.01859914
2025-02-26 00:00:00.000,After_hack,0.01853013,0.01932778,0.01909884,0.01905435
2025-02-25 00:00:00.000,After_hack,0.0186992,0.01943513,0.01913665,0.01913839
2025-02-24 00:00:00.000,After_hack,0.01911178,0.02098886,0.01989188,0.01922215
2025-02-23 00:00:00.000,After_hack,0.01918796,0.01990427,0.01955211,0.01988523
2025-02-22 00:00:00.000,After_hack,0.01917196,0.02007448,0.01917793,0.01953583
2025-02-21 00:00:00.000,After_hack,0.01900778,0.01950174,0.01911844,0.01901034
2025-02-20 00:00:00.000,After_hack,0.01880011,0.01949225,0.01926612,0.01911504
2025-02-19 00:00:00.000,After_hack,0.01902115,0.01983715,0.01932394,0.01926358
2025-02-18 00:00:00.000,After_hack,0.01879378,0.01937042,0.01885274,0.01905848
2025-02-17 00:00:00.000,After_hack,0.01883679,0.01971531,0.01932669,0.01895064
2025-02-16 00:00:00.000,After_hack,0.01911955,0.01987665,0.01918466,0.01917927
2025-02-15 00:00:00.000,After_hack,0.01915541,0.01997136,0.01974307,0.01918854
2025-02-14 00:00:00.000,After_hack,0.01806787,0.01974503,0.01920151,0.01974503
2025-02-13 00:00:00.000,After_hack,0.01899835,0.01975638,0.01950893,0.01922616
2025-02-12 00:00:00.000,After_hack,0.01849204,0.02041059,0.02041059,0.01976503
2025-02-11 00:00:00.000,After_hack,0.01948353,0.02066796,0.02045008,0.02028055
2025-02-10 00:00:00.000,After_hack,0.02017097,0.02104629,0.02080971,0.02044769
2025-02-09 00:00:00.000,After_hack,0.0198361,0.02048356,0.01999842,0.02047198
2025-02-08 00:00:00.000,After_hack,0.01989443,0.02022073,0.02022073,0.02006776
2025-02-07 00:00:00.000,After_hack,0.02010778,0.02082906,0.02015616,0.02028124
2025-02-06 00:00:00.000,After_hack,0.019985,0.02174796,0.0209887,0.02016412
2025-02-05 00:00:00.000,After_hack,0.02008631,0.02343475,0.0221366,0.02149499
2025-02-04 00:00:00.000,After_hack,0.01930357,0.02158391,0.01955225,0.02158391
2025-02-03 00:00:00.000,After_hack,0.01802982,0.02272547,0.018681,0.01957158
2025-02-02 00:00:00.000,After_hack,0.01897279,0.02414847,0.02334853,0.01897279
2025-02-01 00:00:00.000,After_hack,0.02309292,0.02381172,0.02316199,0.02336241
2025-01-31 00:00:00.000,After_hack,0.02302063,0.02516722,0.02380248,0.02302063
2025-01-30 00:00:00.000,After_hack,0.02292168,0.02614593,0.02486028,0.02332983
2025-01-29 00:00:00.000,After_hack,0.02507373,0.03094871,0.02830163,0.02533383
2025-01-28 00:00:00.000,After_hack,0.02148759,0.02788426,0.02148759,0.02721702
2025-01-27 00:00:00.000,After_hack,0.01811957,0.03078373,0.01931679,0.02034153
2025-01-26 00:00:00.000,After_hack,0.0181688,0.02010022,0.01897088,0.0190304
2025-01-25 00:00:00.000,After_hack,0.01755308,0.01921175,0.01762953,0.01908186
2025-01-24 00:00:00.000,After_hack,0.01720705,0.01789398,0.01729652,0.01776763
2025-01-23 00:00:00.000,After_hack,0.01681344,0.01756175,0.01754007,0.01737462
2025-01-22 00:00:00.000,After_hack,0.01725247,0.01868988,0.01771962,0.01759157
2025-01-21 00:00:00.000,After_hack,0.0173486,0.01833606,0.01780545,0.0179905
2025-01-20 00:00:00.000,After_hack,0.01552474,0.01767489,0.01655453,0.01753431
2025-01-19 00:00:00.000,After_hack,0.01108765,0.01927859,0.01865105,0.01677281
2025-01-18 00:00:00.000,After_hack,0.01805543,0.01920742,0.01920742,0.01869585
2025-01-17 00:00:00.000,After_hack,0.01794149,0.01947431,0.01849154,0.01896755
2025-01-16 00:00:00.000,After_hack,0.01692949,0.01866202,0.01708196,0.01794639
2025-01-15 00:00:00.000,After_hack,0.01617238,0.0183078,0.01772098,0.01727261
2025-01-14 00:00:00.000,After_hack,0.01711978,0.01888911,0.01813409,0.01729626
2025-01-13 00:00:00.000,After_hack,0.01782243,0.01864059,0.01861361,0.01819626
2025-01-12 00:00:00.000,After_hack,0.01736077,0.01998847,0.01901282,0.01861245
2025-01-11 00:00:00.000,After_hack,0.01897454,0.02177722,0.02166723,0.01946011
2025-01-10 00:00:00.000,After_hack,0.02141423,0.02176051,0.02141423,0.02166024
2025-01-09 00:00:00.000,After_hack,0.02142097,0.02183581,0.02159875,0.02142304
2025-01-08 00:00:00.000,After_hack,0.02142539,0.0225217,0.02197664,0.02158813
2025-01-07 00:00:00.000,After_hack,0.02185447,0.02260753,0.02206985,0.02211476
2025-01-06 00:00:00.000,After_hack,0.02202314,0.02260704,0.02239483,0.0220545
2025-01-05 00:00:00.000,After_hack,0.02203181,0.02283924,0.02222815,0.02250432
2025-01-04 00:00:00.000,After_hack,0.0220016,0.02289096,0.02227016,0.02215381
2025-01-03 00:00:00.000,After_hack,0.02228352,0.02285579,0.02244903,0.02284425
2025-01-02 00:00:00.000,After_hack,0.02177637,0.02284824,0.02205625,0.0224972
